Early BCE/CE,Late BCE/CE,Biological Taxonomy,Taxonomic Identifier,Anatomical Identification,Element,Taxonomic ID,Column,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19
-17850,-17050,Capra aegagrus,Capra aegagrus,cervical vertebra 1,Atlas,Capra aegagrus,,,,,,,,,,,,,,,,,,,
-17850,-17050,Capra aegagrus,Capra aegagrus,cervical vertebra 1,Atlas,Capra aegagrus,,,,,,,,,,,,,,,,,,,
-17850,-17050,Ovis orientalis,Ovis orientalis,cervical vertebra 1,Atlas,Ovis orientalis,,,,,,,,,,,,,,,,,,,
-17850,-17050,Capra aegagrus,Capra aegagrus,cervical vertebra 1,Atlas,Capra aegagrus,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,femur,Femur,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,scapula,Scapula,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,scapula,Scapula,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,scapula,Scapula,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,femur,Femur,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,ulna,Ulna,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Ovis orientalis,Ovis orientalis,cervical vertebra 1,Atlas,Ovis orientalis,,,,,,,,,,,,,,,,,,,
-17850,-17050,Ovis orientalis,Ovis orientalis,lunate,Os carpi intermedium,Ovis orientalis,,,,,,,,,,,,,,,,,,,
-17850,-17050,Ovis orientalis,Ovis orientalis,lunate,Os carpi intermedium,Ovis orientalis,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,tibia,Tibia,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,ulna,Ulna,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,calcaneus,Calcaneus,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,femur,Femur,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,radius bone,Radius,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,radius bone,Radius,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,scapula,Scapula,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,calcaneus,Calcaneus,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Ovis orientalis,Ovis orientalis,lunate,Os carpi intermedium,Ovis orientalis,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,femur,Femur,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,radius bone,Radius,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,radius bone,Radius,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,tibia,Tibia,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,femur,Femur,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,femur,Femur,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,tibia,Tibia,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Ovis orientalis,Ovis orientalis,triquetral,Os carpi ulnare,Ovis orientalis,,,,,,,,,,,,,,,,,,,
-17850,-17050,Ovis orientalis,Ovis orientalis,lunate,Os carpi intermedium,Ovis orientalis,,,,,,,,,,,,,,,,,,,
-17850,-17050,Ovis orientalis,Ovis orientalis,lunate,Os carpi intermedium,Ovis orientalis,,,,,,,,,,,,,,,,,,,
-17850,-17050,Ovis orientalis,Ovis orientalis,lunate,Os carpi intermedium,Ovis orientalis,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,rib,Costa,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,rib,Costa,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,tibia,Tibia,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,humerus,Humerus,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Ovis orientalis,Ovis orientalis,triquetral,Os carpi ulnare,Ovis orientalis,,,,,,,,,,,,,,,,,,,
-17850,-17050,Ovis orientalis,Ovis orientalis,lunate,Os carpi intermedium,Ovis orientalis,,,,,,,,,,,,,,,,,,,
-17850,-17050,Ovis orientalis,Ovis orientalis,lunate,Os carpi intermedium,Ovis orientalis,,,,,,,,,,,,,,,,,,,
-17850,-17050,Ovis orientalis,Ovis orientalis,lunate,Os carpi intermedium,Ovis orientalis,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,tibia,Tibia,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,ulna,Ulna,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,tibia,Tibia,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,femur,Femur,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Ovis orientalis,Ovis orientalis,talus,Astragalus,Ovis orientalis,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,calcaneus,Calcaneus,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Ovis orientalis,Ovis orientalis,ulna,Ulna,Ovis orientalis,,,,,,,,,,,,,,,,,,,
-17850,-17050,Ovis orientalis,Ovis orientalis,lunate,Os carpi intermedium,Ovis orientalis,,,,,,,,,,,,,,,,,,,
-17850,-17050,Ovis orientalis,Ovis orientalis,lunate,Os carpi intermedium,Ovis orientalis,,,,,,,,,,,,,,,,,,,
-17850,-17050,Ovis orientalis,Ovis orientalis,triquetral,Os carpi ulnare,Ovis orientalis,,,,,,,,,,,,,,,,,,,
-17850,-17050,Capra aegagrus,Capra aegagrus,triquetral,Os carpi ulnare,Capra aegagrus,,,,,,,,,,,,,,,,,,,
-17850,-17050,Ovis orientalis,Ovis orientalis,triquetral,Os carpi ulnare,Ovis orientalis,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,femur,Femur,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Capra aegagrus,Capra aegagrus,cervical vertebra 1,Atlas,Capra aegagrus,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,femur,Femur,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,rib,Costa,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,femur,Femur,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Ovis orientalis,Ovis orientalis,triquetral,Os carpi ulnare,Ovis orientalis,,,,,,,,,,,,,,,,,,,
-17850,-17050,Ovis orientalis,Ovis orientalis,triquetral,Os carpi ulnare,Ovis orientalis,,,,,,,,,,,,,,,,,,,
-17850,-17050,Ovis orientalis,Ovis orientalis,triquetral,Os carpi ulnare,Ovis orientalis,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,femur,Femur,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,femur,Femur,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Ovis orientalis,Ovis orientalis,lunate,Os carpi intermedium,Ovis orientalis,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,radius bone,Radius,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,tibia,Tibia,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,femur,Femur,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,tibia,Tibia,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Ovis orientalis,Ovis orientalis,scaphoid,Os carpi radiale,Ovis orientalis,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,femur,Femur,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,rib,Costa,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Ovis orientalis,Ovis orientalis,ulna,Ulna,Ovis orientalis,,,,,,,,,,,,,,,,,,,
-17850,-17050,Ovis orientalis,Ovis orientalis,scaphoid,Os carpi radiale,Ovis orientalis,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,rib,Costa,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,rib,Costa,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,rib,Costa,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Capra aegagrus,Capra aegagrus,talus,Astragalus,Capra aegagrus,,,,,,,,,,,,,,,,,,,
-17850,-17050,Ovis orientalis,Ovis orientalis,triquetral,Os carpi ulnare,Ovis orientalis,,,,,,,,,,,,,,,,,,,
-17850,-17050,Ovis orientalis,Ovis orientalis,talus,Astragalus,Ovis orientalis,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,tibia,Tibia,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,tibia,Tibia,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,rib,Costa,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,rib,Costa,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,femur,Femur,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,femur,Femur,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,tibia,Tibia,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,radius bone,Radius,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,tibia,Tibia,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,femur,Femur,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,tibia,Tibia,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Ovis orientalis,Ovis orientalis,scaphoid,Os carpi radiale,Ovis orientalis,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,radius bone,Radius,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,radius bone,Radius,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,rib,Costa,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,tibia,Tibia,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,radius bone,Radius,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,rib,Costa,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,femur,Femur,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,radius bone,Radius,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,radius bone,Radius,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,radius bone,Radius,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,rib,Costa,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,humerus,Humerus,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,scapula,Scapula,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,scapula,Scapula,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,tibia,Tibia,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,radius bone,Radius,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Bos primigenius,Bos primigenius,rib,Costa,Bos primigenius,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,tibia,Tibia,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,humerus,Humerus,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Capra aegagrus,Capra aegagrus,ulna,Ulna,Capra aegagrus,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,ulna,Ulna,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Ovis orientalis,Ovis orientalis,ulna,Ulna,Ovis orientalis,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,radius bone,Radius,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,femur,Femur,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,femur,Femur,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Capra aegagrus,Capra aegagrus,calcaneus,Calcaneus,Capra aegagrus,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,tibia,Tibia,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,tibia,Tibia,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,femur,Femur,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,tibia,Tibia,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Ovis orientalis,Ovis orientalis,cervical vertebra 2,Axis,Ovis orientalis,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,scapula,Scapula,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,rib,Costa,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,ulna,Ulna,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,ulna,Ulna,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Ovis orientalis,Ovis orientalis,cervical vertebra 2,Axis,Ovis orientalis,,,,,,,,,,,,,,,,,,,
-17850,-17050,Ovis orientalis,Ovis orientalis,cervical vertebra 2,Axis,Ovis orientalis,,,,,,,,,,,,,,,,,,,
-17850,-17050,Ovis orientalis,Ovis orientalis,cervical vertebra 2,Axis,Ovis orientalis,,,,,,,,,,,,,,,,,,,
-17850,-17050,Ovis orientalis,Ovis orientalis,cervical vertebra 2,Axis,Ovis orientalis,,,,,,,,,,,,,,,,,,,
-17850,-17050,Capra aegagrus,Capra aegagrus,cervical vertebra 2,Axis,Capra aegagrus,,,,,,,,,,,,,,,,,,,
-17850,-17050,Ovis orientalis,Ovis orientalis,cervical vertebra 2,Axis,Ovis orientalis,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,rib,Costa,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,ulna,Ulna,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,ulna,Ulna,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,femur,Femur,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,calcaneus,Calcaneus,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,calcaneus,Calcaneus,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,femur,Femur,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,scapula,Scapula,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,scapula,Scapula,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,femur,Femur,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,humerus,Humerus,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,femur,Femur,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Ovis orientalis,Ovis orientalis,cervical vertebra 2,Axis,Ovis orientalis,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,radius bone,Radius,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,radius bone,Radius,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,tibia,Tibia,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,femur,Femur,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,tibia,Tibia,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,rib,Costa,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,rib,Costa,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,tibia,Tibia,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,humerus,Humerus,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,tibia,Tibia,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,humerus,Humerus,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,femur,Femur,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,tibia,Tibia,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,tibia,Tibia,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,radius bone,Radius,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,femur,Femur,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,radius bone,Radius,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,tibia,Tibia,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,tibia,Tibia,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Capra aegagrus,Capra aegagrus,talus,Astragalus,Capra aegagrus,,,,,,,,,,,,,,,,,,,
-17850,-17050,Capra aegagrus,Capra aegagrus,talus,Astragalus,Capra aegagrus,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,humerus,Humerus,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,tibia,Tibia,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,tibia,Tibia,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,tibia,Tibia,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,femur,Femur,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,tibia,Tibia,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,calcaneus,Calcaneus,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,tibia,Tibia,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Capra aegagrus,Capra aegagrus,talus,Astragalus,Capra aegagrus,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,tibia,Tibia,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Capra aegagrus,Capra aegagrus,talus,Astragalus,Capra aegagrus,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,calcaneus,Calcaneus,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,tibia,Tibia,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Ovis orientalis,Ovis orientalis,talus,Astragalus,Ovis orientalis,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,tibia,Tibia,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,radius bone,Radius,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,femur,Femur,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Capra aegagrus,Capra aegagrus,radius bone,Radius,Capra aegagrus,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,scapula,Scapula,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,humerus,Humerus,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,scapula,Scapula,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Ovis orientalis,Ovis orientalis,talus,Astragalus,Ovis orientalis,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,radius bone,Radius,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Ovis orientalis,Ovis orientalis,talus,Astragalus,Ovis orientalis,,,,,,,,,,,,,,,,,,,
-17850,-17050,Ovis orientalis,Ovis orientalis,talus,Astragalus,Ovis orientalis,,,,,,,,,,,,,,,,,,,
-17850,-17050,Ovis orientalis,Ovis orientalis,talus,Astragalus,Ovis orientalis,,,,,,,,,,,,,,,,,,,
-17850,-17050,Capra aegagrus,Capra aegagrus,talus,Astragalus,Capra aegagrus,,,,,,,,,,,,,,,,,,,
-17850,-17050,Ovis orientalis,Ovis orientalis,talus,Astragalus,Ovis orientalis,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,tibia,Tibia,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Ovis orientalis,Ovis orientalis,ulna,Ulna,Ovis orientalis,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,humerus,Humerus,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Ovis orientalis,Ovis orientalis,talus,Astragalus,Ovis orientalis,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,radius bone,Radius,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Ovis orientalis,Ovis orientalis,patella,Patella,Ovis orientalis,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,ulna,Ulna,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,humerus,Humerus,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,radius bone,Radius,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,radius bone,Radius,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,radius bone,Radius,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,radius bone,Radius,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,tibia,Tibia,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,radius bone,Radius,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,radius bone,Radius,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,radius bone,Radius,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,radius bone,Radius,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,radius bone,Radius,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,radius bone,Radius,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,radius bone,Radius,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,tibia,Tibia,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Ovis orientalis,Ovis orientalis,talus,Astragalus,Ovis orientalis,,,,,,,,,,,,,,,,,,,
-17850,-17050,Ovis orientalis,Ovis orientalis,talus,Astragalus,Ovis orientalis,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,tibia,Tibia,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Ovis orientalis,Ovis orientalis,talus,Astragalus,Ovis orientalis,,,,,,,,,,,,,,,,,,,
-17850,-17050,Capra aegagrus,Capra aegagrus,talus,Astragalus,Capra aegagrus,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,tibia,Tibia,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Ovis orientalis,Ovis orientalis,patella,Patella,Ovis orientalis,,,,,,,,,,,,,,,,,,,
